,InvoiceNo,CustomerID,InvoiceDate,Country,TotalAmount
15749,569741,14626.0,10/6/2011 10:52,United Kingdom,610.91
15750,569742,16478.0,10/6/2011 10:53,United Kingdom,33.0
15751,569766,14849.0,10/6/2011 11:24,United Kingdom,393.57
15752,569767,14849.0,10/6/2011 11:24,United Kingdom,391.78000000000003
15753,569768,13078.0,10/6/2011 11:27,United Kingdom,659.08
15754,569769,13078.0,10/6/2011 11:28,United Kingdom,100.8
15755,569780,13199.0,10/6/2011 11:38,United Kingdom,370.9
15756,569781,13199.0,10/6/2011 11:38,United Kingdom,159.24
15757,569789,16924.0,10/6/2011 11:41,United Kingdom,252.54
15758,569790,15910.0,10/6/2011 11:42,United Kingdom,188.41
15759,569799,13602.0,10/6/2011 11:47,United Kingdom,428.89
15760,569803,13090.0,10/6/2011 11:48,United Kingdom,902.0699999999999
15761,569815,15838.0,10/6/2011 11:53,United Kingdom,10992.96
15762,569816,,10/6/2011 11:58,United Kingdom,2.2
15763,569817,,10/6/2011 12:09,United Kingdom,0.0
15764,569818,,10/6/2011 12:11,United Kingdom,8.95
15765,569822,15706.0,10/6/2011 12:13,United Kingdom,79.8
15766,569823,16895.0,10/6/2011 12:15,United Kingdom,219.14
15767,569824,17295.0,10/6/2011 12:22,United Kingdom,279.36
15768,569825,15805.0,10/6/2011 12:23,United Kingdom,270.25
15769,569826,18161.0,10/6/2011 12:25,United Kingdom,385.43
15770,569827,13591.0,10/6/2011 12:26,United Kingdom,340.9
15771,569828,14527.0,10/6/2011 12:35,United Kingdom,167.46
15772,569830,,10/6/2011 12:38,United Kingdom,0.0
15773,569831,,10/6/2011 12:38,United Kingdom,0.0
15774,569832,15315.0,10/6/2011 12:51,United Kingdom,336.96
15775,569833,15306.0,10/6/2011 12:56,United Kingdom,517.28
15776,569834,14383.0,10/6/2011 13:00,United Kingdom,675.72
15777,569835,15518.0,10/6/2011 13:05,United Kingdom,317.69
15778,569836,12910.0,10/6/2011 13:06,United Kingdom,566.4
15779,569837,12748.0,10/6/2011 13:11,United Kingdom,15.03
15780,569838,13504.0,10/6/2011 13:20,United Kingdom,295.93
15781,569839,15769.0,10/6/2011 13:21,United Kingdom,2327.0
15782,569840,17428.0,10/6/2011 13:26,United Kingdom,433.2
15783,569841,17428.0,10/6/2011 13:27,United Kingdom,124.3
15784,569842,13426.0,10/6/2011 13:28,United Kingdom,697.46
15785,569843,14449.0,10/6/2011 13:29,United Kingdom,313.4
15786,569844,12626.0,10/6/2011 13:30,Germany,1377.55
15787,569845,14819.0,10/6/2011 13:41,United Kingdom,187.35
15788,569846,13422.0,10/6/2011 13:42,United Kingdom,2626.3
15789,569847,14116.0,10/6/2011 13:45,United Kingdom,327.45
15790,569848,16316.0,10/6/2011 13:48,United Kingdom,726.1
15791,569849,15264.0,10/6/2011 13:49,United Kingdom,393.74
15792,569850,16432.0,10/6/2011 13:59,United Kingdom,287.4
15793,569852,13771.0,10/6/2011 14:17,United Kingdom,850.4
15794,569853,13771.0,10/6/2011 14:18,United Kingdom,319.2
15795,569854,,10/6/2011 14:26,United Kingdom,0.0
15796,569855,,10/6/2011 14:27,United Kingdom,0.0
15797,569856,17068.0,10/6/2011 14:28,United Kingdom,108.35
15798,569857,12939.0,10/6/2011 14:31,United Kingdom,1658.16
15799,569858,12939.0,10/6/2011 14:33,United Kingdom,887.52
15800,569859,16814.0,10/6/2011 14:36,United Kingdom,116.32
15801,569860,13812.0,10/6/2011 14:37,Germany,139.88
15802,569861,13816.0,10/6/2011 14:37,Germany,371.69
15803,569862,14518.0,10/6/2011 14:43,United Kingdom,174.37
15804,569863,,10/6/2011 14:44,United Kingdom,9.95
15805,569864,14533.0,10/6/2011 14:45,United Kingdom,303.5
15806,569865,12748.0,10/6/2011 14:47,United Kingdom,54.6
15807,569866,12757.0,10/6/2011 14:50,Portugal,1578.8700000000001
15808,569867,12569.0,10/6/2011 14:54,Germany,320.4
15809,569868,13018.0,10/6/2011 14:59,United Kingdom,412.17
15810,569869,,10/6/2011 14:59,United Kingdom,270.0
15811,569870,12757.0,10/6/2011 14:59,Portugal,151.9
15812,569871,13089.0,10/6/2011 15:04,United Kingdom,330.15
15813,569872,13089.0,10/6/2011 15:05,United Kingdom,33.0
15814,569873,13089.0,10/6/2011 15:05,United Kingdom,33.0
15815,569874,,10/6/2011 15:06,United Kingdom,0.0
15816,569875,,10/6/2011 15:07,United Kingdom,0.0
15817,569876,,10/6/2011 15:08,United Kingdom,0.0
15818,569877,,10/6/2011 15:09,United Kingdom,0.0
15819,569878,,10/6/2011 15:12,United Kingdom,0.0
15820,569879,,10/6/2011 15:13,United Kingdom,0.0
15821,569880,,10/6/2011 15:14,United Kingdom,0.0
15822,569881,,10/6/2011 15:14,United Kingdom,0.0
15823,569882,,10/6/2011 15:15,United Kingdom,0.0
15824,569883,,10/6/2011 15:16,United Kingdom,0.0
15825,569884,,10/6/2011 15:16,United Kingdom,0.0
15826,569885,,10/6/2011 15:17,United Kingdom,0.0
15827,569886,,10/6/2011 15:24,United Kingdom,0.0
15828,569887,13882.0,10/6/2011 15:28,United Kingdom,192.76
15829,569888,13049.0,10/6/2011 15:31,United Kingdom,502.90000000000003
15830,569889,17930.0,10/6/2011 15:32,United Kingdom,323.04
15831,569890,14738.0,10/6/2011 15:46,United Kingdom,326.81
15832,569892,15937.0,10/6/2011 15:48,United Kingdom,145.35
15833,569893,12627.0,10/6/2011 15:51,Germany,1183.72
15834,569894,15707.0,10/6/2011 15:53,United Kingdom,188.22
15835,569896,,10/6/2011 15:58,United Kingdom,175.29
15836,569897,17813.0,10/6/2011 16:01,United Kingdom,1044.09
15837,569898,,10/6/2011 16:08,United Kingdom,2037.0
15838,569899,13940.0,10/6/2011 16:15,United Kingdom,225.24
15839,569900,17651.0,10/6/2011 16:17,United Kingdom,915.49
15840,569901,12923.0,10/6/2011 16:20,United Kingdom,176.97
15841,569903,13892.0,10/6/2011 16:25,United Kingdom,341.21
15842,569904,13023.0,10/6/2011 16:27,United Kingdom,353.5
15843,569905,13549.0,10/6/2011 16:28,United Kingdom,70.15
15844,569906,12748.0,10/6/2011 16:34,United Kingdom,1.9
15845,569907,12569.0,10/6/2011 16:41,Germany,77.4
15846,569910,17139.0,10/6/2011 16:47,United Kingdom,1077.75
15847,569912,17139.0,10/6/2011 16:50,United Kingdom,95.54
15848,569914,14257.0,10/6/2011 16:54,United Kingdom,373.88
15849,569915,16454.0,10/6/2011 16:57,United Kingdom,5.9
15850,569917,17453.0,10/6/2011 17:02,United Kingdom,341.99999999999994
15851,569918,15766.0,10/6/2011 17:03,United Kingdom,315.06
15852,569919,15300.0,10/6/2011 17:08,United Kingdom,496.44
15853,569920,13348.0,10/6/2011 17:28,United Kingdom,233.76
15854,569921,12523.0,10/6/2011 17:28,France,157.0
15855,569923,16184.0,10/6/2011 17:43,United Kingdom,172.99
15856,569932,18221.0,10/6/2011 17:51,United Kingdom,171.8
15857,569936,17490.0,10/6/2011 17:52,United Kingdom,306.71999999999997
15858,569943,14592.0,10/6/2011 18:08,United Kingdom,263.96
15859,569948,14959.0,10/6/2011 18:23,United Kingdom,158.1
15860,569962,13993.0,10/6/2011 18:45,United Kingdom,460.4
15861,569965,18109.0,10/6/2011 18:47,United Kingdom,397.63
15862,569968,17921.0,10/6/2011 18:56,United Kingdom,224.76
15863,569977,14702.0,10/6/2011 19:27,United Kingdom,130.22
15864,569983,17231.0,10/6/2011 19:49,United Kingdom,381.07
15865,569997,12394.0,10/7/2011 8:08,Denmark,891.4
15866,569998,12540.0,10/7/2011 8:12,Spain,422.8
15867,569999,17030.0,10/7/2011 8:49,United Kingdom,146.87
15868,570000,12420.0,10/7/2011 8:55,Cyprus,600.39
15869,570001,14427.0,10/7/2011 9:10,United Kingdom,321.74
15870,570002,12477.0,10/7/2011 9:16,Germany,1059.24
15871,570003,14792.0,10/7/2011 9:19,United Kingdom,6.2
15872,570007,12519.0,10/7/2011 9:26,Germany,340.84
15873,570008,13359.0,10/7/2011 9:30,United Kingdom,439.56
15874,570009,14138.0,10/7/2011 9:38,United Kingdom,638.21
15875,570010,15297.0,10/7/2011 9:42,United Kingdom,230.46
15876,570011,16477.0,10/7/2011 9:44,United Kingdom,495.2
15877,570013,,10/7/2011 9:55,United Kingdom,0.0
15878,570014,15214.0,10/7/2011 9:56,United Kingdom,104.6
15879,570016,14911.0,10/7/2011 10:06,EIRE,904.14
15880,570017,15706.0,10/7/2011 10:09,United Kingdom,102.0
15881,570018,13629.0,10/7/2011 10:12,United Kingdom,537.0
15882,570019,17841.0,10/7/2011 10:13,United Kingdom,247.12
15883,570020,12684.0,10/7/2011 10:18,France,247.76
15884,570021,17841.0,10/7/2011 10:20,United Kingdom,8.1
15885,570022,14067.0,10/7/2011 10:21,United Kingdom,150.03
15886,570023,13876.0,10/7/2011 10:22,United Kingdom,122.7
15887,570024,17975.0,10/7/2011 10:29,United Kingdom,285.19
15888,570026,12781.0,10/7/2011 10:37,Czech Republic,277.48
15889,570027,14844.0,10/7/2011 10:41,United Kingdom,932.13
15890,570028,16210.0,10/7/2011 10:42,United Kingdom,528.6
15891,570030,12740.0,10/7/2011 10:44,France,427.6
15892,570036,16358.0,10/7/2011 10:50,United Kingdom,459.79
15893,570049,17228.0,10/7/2011 10:55,United Kingdom,432.26
15894,570076,15738.0,10/7/2011 11:17,United Kingdom,306.52
15895,570082,12524.0,10/7/2011 11:19,Germany,1055.44
15896,570086,17086.0,10/7/2011 11:22,United Kingdom,412.47
15897,570087,,10/7/2011 11:26,United Kingdom,2246.0299999999997
15898,570088,16764.0,10/7/2011 11:32,United Kingdom,237.86
15899,570089,16839.0,10/7/2011 11:38,United Kingdom,352.71999999999997
15900,570090,13806.0,10/7/2011 11:43,United Kingdom,256.38
15901,570091,15632.0,10/7/2011 11:47,United Kingdom,627.12
15902,570092,16029.0,10/7/2011 11:51,United Kingdom,1728.0
15903,570093,18096.0,10/7/2011 11:55,United Kingdom,148.66
15904,570094,16029.0,10/7/2011 11:56,United Kingdom,4186.08
15905,570095,12528.0,10/7/2011 11:57,Germany,274.51
15906,570096,15311.0,10/7/2011 11:58,United Kingdom,291.26
15907,570097,16029.0,10/7/2011 12:05,United Kingdom,7630.5599999999995
15908,570098,13169.0,10/7/2011 12:11,United Kingdom,207.68
15909,570100,13695.0,10/7/2011 12:12,United Kingdom,110.4
15910,570101,14560.0,10/7/2011 12:14,United Kingdom,264.62
15911,570102,16455.0,10/7/2011 12:17,United Kingdom,517.8
15912,570103,15719.0,10/7/2011 12:18,United Kingdom,360.11
15913,570108,13004.0,10/7/2011 12:25,United Kingdom,467.2
15914,570110,,10/7/2011 12:27,United Kingdom,0.0
15915,570111,15005.0,10/7/2011 12:28,United Kingdom,160.9
15916,570112,,10/7/2011 12:29,United Kingdom,0.0
15917,570113,15874.0,10/7/2011 12:31,United Kingdom,2198.13
15918,570114,13587.0,10/7/2011 12:31,United Kingdom,712.4
15919,570115,13798.0,10/7/2011 12:37,United Kingdom,1482.2
15920,570116,12856.0,10/7/2011 12:38,United Kingdom,393.74
15921,570117,15815.0,10/7/2011 12:42,United Kingdom,225.9
15922,570118,13276.0,10/7/2011 12:44,United Kingdom,453.55
15923,570119,12748.0,10/7/2011 12:45,United Kingdom,5.9
15924,570121,13419.0,10/7/2011 12:49,United Kingdom,221.06
15925,570123,13314.0,10/7/2011 13:09,United Kingdom,89.85000000000001
15926,570124,16989.0,10/7/2011 13:11,United Kingdom,99.0
15927,570125,17509.0,10/7/2011 13:14,United Kingdom,313.56
15928,570126,16910.0,10/7/2011 13:16,United Kingdom,135.82
15929,570127,16900.0,10/7/2011 13:17,United Kingdom,752.6800000000001
15930,570128,13689.0,10/7/2011 13:21,United Kingdom,910.0
15931,570129,12885.0,10/7/2011 13:34,United Kingdom,519.47
15932,570130,12885.0,10/7/2011 13:40,United Kingdom,10.4
15933,570144,13004.0,10/7/2011 13:57,United Kingdom,16.5
15934,570167,15615.0,10/7/2011 14:04,United Kingdom,824.41
15935,570168,17596.0,10/7/2011 14:05,United Kingdom,612.01
15936,570177,17509.0,10/7/2011 14:17,United Kingdom,654.69
15937,570178,16558.0,10/7/2011 14:23,United Kingdom,228.46
15938,570179,17509.0,10/7/2011 14:27,United Kingdom,914.64
15939,570180,17509.0,10/7/2011 14:28,United Kingdom,898.14
15940,570181,16354.0,10/7/2011 14:28,United Kingdom,29.700000000000003
15941,570183,15208.0,10/7/2011 14:43,United Kingdom,172.3
15942,570184,14029.0,10/7/2011 14:46,United Kingdom,302.46
15943,570185,,10/7/2011 14:56,United Kingdom,0.0
15944,570186,17509.0,10/7/2011 15:01,United Kingdom,639.69
15945,570187,,10/7/2011 15:09,United Kingdom,2350.68
15946,570188,13763.0,10/7/2011 15:13,United Kingdom,1714.96
15947,570189,12492.0,10/7/2011 15:15,Germany,136.82
15948,570190,13456.0,10/7/2011 15:18,United Kingdom,454.76
15949,570191,12778.0,10/7/2011 15:23,Netherlands,171.93
15950,570192,17509.0,10/7/2011 15:26,United Kingdom,898.14
15951,570193,,10/7/2011 15:32,United Kingdom,0.0
15952,570195,14825.0,10/7/2011 15:38,United Kingdom,151.24
15953,570196,18136.0,10/7/2011 15:40,United Kingdom,183.48000000000002
15954,570197,13755.0,10/7/2011 15:45,United Kingdom,495.66
15955,570200,16918.0,10/7/2011 16:03,United Kingdom,206.24
15956,570201,16918.0,10/7/2011 16:06,United Kingdom,2.08
15957,570202,,10/7/2011 16:21,United Kingdom,6.32
15958,570206,15465.0,10/9/2011 10:13,United Kingdom,149.1
15959,570208,16104.0,10/9/2011 10:23,United Kingdom,302.36
15960,570209,16326.0,10/9/2011 10:29,United Kingdom,380.53000000000003
15961,570210,13259.0,10/9/2011 10:48,United Kingdom,292.32
15962,570211,13558.0,10/9/2011 11:15,United Kingdom,121.26
15963,570212,17811.0,10/9/2011 11:29,United Kingdom,121.02000000000001
15964,570213,16248.0,10/9/2011 11:32,United Kingdom,152.94
15965,570214,12748.0,10/9/2011 11:50,United Kingdom,224.53
15966,570215,16066.0,10/9/2011 11:53,United Kingdom,364.59
15967,570216,14595.0,10/9/2011 12:04,United Kingdom,141.75
15968,570217,17323.0,10/9/2011 12:19,United Kingdom,158.82
15969,570218,16873.0,10/9/2011 12:20,United Kingdom,1397.32
15970,570219,16809.0,10/9/2011 12:44,United Kingdom,149.68
15971,570220,15612.0,10/9/2011 12:49,United Kingdom,69.65
15972,570222,13113.0,10/9/2011 12:59,United Kingdom,475.65999999999997
15973,570223,15787.0,10/9/2011 13:11,United Kingdom,492.05
15974,570224,16931.0,10/9/2011 13:15,United Kingdom,192.25
15975,570225,16595.0,10/9/2011 13:15,United Kingdom,360.16
15976,570226,16931.0,10/9/2011 13:19,United Kingdom,4.35
15977,570227,13260.0,10/9/2011 13:21,United Kingdom,557.62
15978,570228,15821.0,10/9/2011 13:28,United Kingdom,254.18
15979,570229,15756.0,10/9/2011 13:30,United Kingdom,168.12
15980,570230,18088.0,10/9/2011 13:41,United Kingdom,167.67000000000002
15981,570231,16685.0,10/9/2011 13:44,United Kingdom,241.74
15982,570232,14040.0,10/9/2011 13:58,United Kingdom,725.5600000000001
15983,570233,16685.0,10/9/2011 13:58,United Kingdom,82.5
15984,570234,17790.0,10/9/2011 14:22,United Kingdom,328.53000000000003
15985,570235,13193.0,10/9/2011 14:30,United Kingdom,117.88
15986,570236,,10/9/2011 14:45,United Kingdom,57.59
15987,570237,13212.0,10/9/2011 14:48,United Kingdom,216.22
15988,570238,16332.0,10/9/2011 15:01,United Kingdom,129.93
15989,570239,16518.0,10/9/2011 15:04,United Kingdom,293.62
15990,570240,13212.0,10/9/2011 15:17,United Kingdom,75.25
15991,570241,14801.0,10/9/2011 15:24,United Kingdom,193.14
15992,570242,16380.0,10/9/2011 15:40,United Kingdom,1780.59
15993,570243,15606.0,10/9/2011 15:47,United Kingdom,480.78000000000003
15994,570244,14514.0,10/9/2011 16:05,United Kingdom,652.24
15995,570245,14415.0,10/9/2011 16:11,United Kingdom,281.11
15996,570246,16921.0,10/9/2011 16:22,United Kingdom,169.79
15997,570247,15193.0,10/10/2011 8:23,United Kingdom,499.32
15998,570248,17809.0,10/10/2011 8:30,United Kingdom,283.2
15999,570249,17509.0,10/10/2011 8:58,United Kingdom,898.14
16000,570250,14027.0,10/10/2011 9:01,United Kingdom,104.82
16001,570251,17025.0,10/10/2011 9:06,United Kingdom,196.8
16002,570252,14665.0,10/10/2011 9:14,United Kingdom,559.52
16003,570253,14156.0,10/10/2011 9:18,EIRE,1974.0
16004,570254,16179.0,10/10/2011 9:41,United Kingdom,215.83
16005,570255,17648.0,10/10/2011 9:41,United Kingdom,690.11
16006,570256,15152.0,10/10/2011 9:53,United Kingdom,306.09000000000003
16007,570257,13767.0,10/10/2011 9:56,United Kingdom,380.31
16008,570258,,10/10/2011 9:56,United Kingdom,3210.46
16009,570259,,10/10/2011 9:59,United Kingdom,0.0
16010,570260,,10/10/2011 10:00,United Kingdom,0.0
16011,570262,,10/10/2011 10:00,United Kingdom,0.0
16012,570264,,10/10/2011 10:03,United Kingdom,0.0
16013,570265,15125.0,10/10/2011 10:07,United Kingdom,82.80000000000001
16014,570266,15125.0,10/10/2011 10:10,United Kingdom,292.2
16015,570267,12682.0,10/10/2011 10:13,France,113.4
16016,570268,13098.0,10/10/2011 10:16,United Kingdom,1978.22
16017,570269,17227.0,10/10/2011 10:16,United Kingdom,107.11
16018,570270,15304.0,10/10/2011 10:23,United Kingdom,111.9
16019,570271,13756.0,10/10/2011 10:29,United Kingdom,292.99
16020,570272,14297.0,10/10/2011 10:45,United Kingdom,477.5
16021,570273,13373.0,10/10/2011 10:51,United Kingdom,1256.67
16022,570275,13098.0,10/10/2011 10:57,United Kingdom,2482.44
16023,570280,15473.0,10/10/2011 11:12,United Kingdom,547.2
16024,570281,17949.0,10/10/2011 11:14,United Kingdom,676.3199999999999
16025,570282,13473.0,10/10/2011 11:20,United Kingdom,181.38
16026,570284,14419.0,10/10/2011 11:30,United Kingdom,126.39
16027,570285,16637.0,10/10/2011 11:32,United Kingdom,332.38
16028,570286,,10/10/2011 11:32,United Kingdom,2.5
16029,570287,17425.0,10/10/2011 11:37,United Kingdom,688.97
16030,570288,16960.0,10/10/2011 11:47,United Kingdom,156.56
16031,570289,17377.0,10/10/2011 11:50,United Kingdom,168.3
16032,570292,13418.0,10/10/2011 11:59,United Kingdom,370.68
16033,570293,14128.0,10/10/2011 12:00,United Kingdom,331.96
16034,570294,,10/10/2011 12:00,United Kingdom,0.0
16035,570332,18169.0,10/10/2011 12:18,United Kingdom,202.65
16036,570333,18126.0,10/10/2011 12:19,United Kingdom,206.82999999999998
16037,570337,16688.0,10/10/2011 12:23,United Kingdom,183.75
16038,570338,16029.0,10/10/2011 12:25,United Kingdom,358.0
16039,570342,17706.0,10/10/2011 12:26,United Kingdom,1322.82
16040,570348,16982.0,10/10/2011 12:28,United Kingdom,384.06
16041,570353,17706.0,10/10/2011 12:29,United Kingdom,113.91
16042,570356,15330.0,10/10/2011 12:30,United Kingdom,320.4
16043,570374,14719.0,10/10/2011 12:34,United Kingdom,317.22
16044,570380,14606.0,10/10/2011 12:35,United Kingdom,111.55
16045,570388,14911.0,10/10/2011 12:37,EIRE,1209.88
16046,570403,,10/10/2011 12:45,United Kingdom,0.0
16047,570404,16395.0,10/10/2011 12:50,United Kingdom,214.69
16048,570405,13429.0,10/10/2011 12:51,United Kingdom,165.72
16049,570407,17186.0,10/10/2011 12:52,United Kingdom,72.0
16050,570408,13685.0,10/10/2011 12:59,United Kingdom,1334.16
16051,570409,12682.0,10/10/2011 13:03,France,313.18
16052,570410,16776.0,10/10/2011 13:04,United Kingdom,388.28
16053,570411,16954.0,10/10/2011 13:11,United Kingdom,225.18
16054,570412,16385.0,10/10/2011 13:12,United Kingdom,281.04
16055,570413,17652.0,10/10/2011 13:13,United Kingdom,421.05
16056,570414,17214.0,10/10/2011 13:17,United Kingdom,205.0
16057,570415,14201.0,10/10/2011 13:27,United Kingdom,120.3
16058,570416,15608.0,10/10/2011 13:30,United Kingdom,660.64
16059,570417,,10/10/2011 13:31,United Kingdom,3.82
16060,570418,15211.0,10/10/2011 13:31,United Kingdom,511.34000000000003
16061,570419,15608.0,10/10/2011 13:33,United Kingdom,24.96
16062,570420,17841.0,10/10/2011 13:33,United Kingdom,285.65
16063,570421,13980.0,10/10/2011 13:34,United Kingdom,200.14
16064,570422,14132.0,10/10/2011 13:37,United Kingdom,419.53999999999996
16065,570423,14451.0,10/10/2011 13:38,United Kingdom,302.59
16066,570424,17372.0,10/10/2011 13:41,United Kingdom,156.61
16067,570425,15128.0,10/10/2011 13:54,United Kingdom,300.76
16068,570426,13352.0,10/10/2011 13:55,United Kingdom,397.97999999999996
16069,570427,17462.0,10/10/2011 13:56,United Kingdom,212.28
16070,570428,15553.0,10/10/2011 14:02,United Kingdom,437.23
16071,570429,13225.0,10/10/2011 14:06,United Kingdom,801.08
16072,570430,15886.0,10/10/2011 14:25,United Kingdom,181.09
16073,570440,,10/10/2011 14:31,United Kingdom,0.0
16074,570441,15473.0,10/10/2011 14:37,United Kingdom,102.0
16075,570442,16549.0,10/10/2011 14:37,United Kingdom,318.04
16076,570443,17203.0,10/10/2011 14:37,United Kingdom,1263.97
16077,570444,17284.0,10/10/2011 14:38,United Kingdom,158.44
16078,570445,12748.0,10/10/2011 14:42,United Kingdom,12.12
16079,570446,12431.0,10/10/2011 14:49,Belgium,332.68
16080,570448,13224.0,10/10/2011 14:55,United Kingdom,943.69
16081,570449,16133.0,10/10/2011 14:57,United Kingdom,291.40000000000003
16082,570452,12427.0,10/10/2011 15:15,Germany,282.58
16083,570455,14529.0,10/10/2011 15:27,United Kingdom,261.62
16084,570457,13666.0,10/10/2011 15:39,United Kingdom,20.6
16085,570458,14535.0,10/10/2011 15:39,United Kingdom,1210.28
16086,570459,15801.0,10/10/2011 15:42,United Kingdom,869.98
16087,570461,14434.0,10/10/2011 15:45,United Kingdom,141.6
16088,570462,,10/10/2011 15:48,United Kingdom,17.0
16089,570465,,10/10/2011 16:02,United Kingdom,1786.18
16090,570466,16791.0,10/10/2011 16:03,United Kingdom,434.55
16091,570467,12607.0,10/10/2011 16:06,USA,1579.51
16092,570470,,10/10/2011 16:36,United Kingdom,7.34
16093,570472,,10/10/2011 16:38,United Kingdom,14.1
16094,570473,,10/10/2011 16:41,United Kingdom,34.15
16095,570474,,10/10/2011 16:41,United Kingdom,18.75
16096,570475,,10/10/2011 16:47,United Kingdom,64.56
16097,570479,17589.0,10/10/2011 16:58,United Kingdom,561.1
16098,570481,17552.0,10/10/2011 17:00,United Kingdom,16.5
